Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Age,NumOfDayEnrolled,Married,Together,Single,Divorced,Widow,Other,Basic,Graduation,Master,PhD
30843.0,1.0,1.0,24.0,0.0,2.0,0.0,0.0,9.0,51.0,1550.0,0,1,0,0,0,0,0,1,0,0
46374.0,0.0,1.0,408.0,0.0,21.0,0.0,0.0,17.0,28.0,1337.0,1,0,0,0,0,0,0,0,1,0
60474.0,0.0,1.0,265.0,199.0,303.0,234.0,9.0,170.0,48.0,1071.0,0,1,0,0,0,0,0,1,0,0
38576.0,0.0,1.0,34.0,0.0,7.0,0.0,0.0,0.0,48.0,1051.0,0,1,0,0,0,0,0,0,1,0
55357.0,2.0,0.0,374.0,64.0,116.0,84.0,25.0,64.0,30.0,1453.0,1,0,0,0,0,0,0,1,0,0
37758.0,1.0,1.0,27.0,2.0,10.0,0.0,0.0,1.0,28.0,1550.0,0,1,0,0,0,0,0,0,1,0
85710.0,0.0,0.0,600.0,20.0,350.0,29.0,30.0,33.0,42.0,1111.0,0,0,1,0,0,0,0,0,1,0
23228.0,1.0,0.0,13.0,2.0,18.0,6.0,1.0,0.0,44.0,1300.0,0,1,0,0,0,0,0,0,0,1
44602.0,1.0,1.0,167.0,2.0,89.0,0.0,0.0,34.0,51.0,1377.0,0,0,1,0,0,0,0,0,1,0
7500.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,5.0,31.0,1195.0,0,0,1,0,0,0,0,0,1,0
38683.0,1.0,0.0,46.0,35.0,69.0,84.0,41.0,66.0,39.0,1336.0,0,1,0,0,0,0,0,1,0,0
49514.0,1.0,0.0,88.0,39.0,78.0,58.0,13.0,93.0,38.0,1537.0,0,1,0,0,0,0,0,1,0,0
57906.0,0.0,1.0,243.0,11.0,119.0,10.0,3.0,15.0,34.0,1191.0,0,1,0,0,0,0,0,0,0,1
43456.0,0.0,1.0,275.0,11.0,68.0,25.0,7.0,7.0,58.0,1091.0,0,0,1,0,0,0,0,1,0,0
19485.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,41.0,935.0,0,1,0,0,0,0,0,1,0,0
53172.0,0.0,1.0,121.0,62.0,90.0,68.0,20.0,125.0,36.0,1003.0,0,0,1,0,0,0,0,0,1,0
30545.0,1.0,0.0,4.0,12.0,15.0,19.0,7.0,12.0,39.0,1183.0,0,1,0,0,0,0,0,0,1,0
70123.0,0.0,0.0,1308.0,0.0,396.0,23.0,0.0,0.0,64.0,1202.0,0,1,0,0,0,0,0,1,0,0
62450.0,0.0,1.0,515.0,47.0,267.0,62.0,66.0,38.0,46.0,1281.0,0,0,0,1,0,0,0,0,1,0
21675.0,1.0,0.0,4.0,0.0,16.0,17.0,4.0,4.0,34.0,1417.0,1,0,0,0,0,0,0,1,0,0
42395.0,1.0,1.0,48.0,13.0,57.0,24.0,15.0,25.0,61.0,1002.0,0,0,1,0,0,0,0,0,1,0
61346.0,1.0,0.0,562.0,58.0,168.0,43.0,16.0,142.0,39.0,1445.0,0,1,0,0,0,0,0,0,1,0
80812.0,0.0,0.0,769.0,22.0,500.0,210.0,143.0,33.0,45.0,1056.0,0,0,1,0,0,0,0,1,0,0
42835.0,1.0,1.0,379.0,4.0,93.0,12.0,9.0,98.0,42.0,1538.0,1,0,0,0,0,0,0,1,0,0
39922.0,1.0,0.0,29.0,12.0,59.0,19.0,1.0,36.0,42.0,1258.0,0,0,0,1,0,0,0,1,0,0
86424.0,0.0,0.0,387.0,68.0,569.0,89.0,45.0,68.0,36.0,927.0,1,0,0,0,0,0,0,0,1,0
17117.0,1.0,0.0,12.0,23.0,38.0,30.0,18.0,7.0,45.0,1572.0,0,0,1,0,0,0,0,0,0,1
24762.0,1.0,0.0,6.0,10.0,12.0,3.0,15.0,40.0,47.0,1279.0,0,1,0,0,0,0,0,0,0,1
35797.0,0.0,1.0,27.0,1.0,14.0,4.0,1.0,21.0,64.0,1497.0,0,0,1,0,0,0,0,0,0,1
36627.0,2.0,0.0,9.0,1.0,5.0,0.0,0.0,1.0,58.0,1117.0,1,0,0,0,0,0,0,1,0,0
51111.0,1.0,1.0,22.0,0.0,19.0,6.0,5.0,3.0,55.0,1371.0,0,1,0,0,0,0,0,1,0,0
86857.0,0.0,0.0,899.0,102.0,838.0,133.0,102.0,40.0,39.0,1112.0,0,0,1,0,0,0,0,0,1,0
82072.0,0.0,0.0,889.0,55.0,685.0,168.0,92.0,129.0,44.0,1422.0,1,0,0,0,0,0,0,1,0,0
46231.0,2.0,1.0,189.0,2.0,55.0,0.0,5.0,12.0,52.0,1576.0,0,0,0,0,1,0,0,0,1,0
42243.0,1.0,1.0,48.0,0.0,2.0,0.0,0.0,5.0,34.0,1083.0,1,0,0,0,0,0,0,1,0,0
51195.0,1.0,1.0,230.0,14.0,156.0,82.0,24.0,58.0,26.0,977.0,0,0,1,0,0,0,1,0,0,0
68092.0,0.0,0.0,852.0,60.0,207.0,78.0,36.0,48.0,74.0,1430.0,0,0,0,1,0,0,0,0,0,1
31814.0,1.0,0.0,35.0,3.0,20.0,4.0,1.0,20.0,45.0,1481.0,0,0,1,0,0,0,0,0,0,1
51390.0,1.0,1.0,205.0,20.0,47.0,23.0,2.0,56.0,61.0,1243.0,0,1,0,0,0,0,0,1,0,0
76630.0,0.0,0.0,255.0,31.0,446.0,40.0,56.0,175.0,59.0,1074.0,0,0,0,1,0,0,0,1,0,0
26868.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,43.0,1239.0,1,0,0,0,0,0,0,0,0,1
48948.0,0.0,0.0,437.0,8.0,206.0,160.0,49.0,42.0,31.0,1167.0,0,0,0,1,0,0,0,1,0,0
55260.0,0.0,1.0,825.0,8.0,53.0,11.0,0.0,242.0,59.0,1425.0,1,0,0,0,0,0,0,1,0,0
64090.0,0.0,1.0,316.0,58.0,161.0,76.0,51.0,135.0,47.0,1234.0,0,0,0,1,0,0,0,1,0,0
78331.0,0.0,1.0,756.0,138.0,354.0,160.0,169.0,61.0,50.0,1267.0,0,1,0,0,0,0,0,1,0,0
37087.0,1.0,0.0,194.0,55.0,134.0,15.0,0.0,3.0,44.0,1124.0,0,1,0,0,0,0,0,1,0,0
21846.0,1.0,0.0,7.0,17.0,18.0,6.0,10.0,26.0,48.0,1379.0,0,1,0,0,0,0,0,1,0,0
81320.0,0.0,0.0,183.0,33.0,493.0,59.0,103.0,57.0,40.0,998.0,0,0,1,0,0,0,0,1,0,0
54137.0,0.0,1.0,171.0,0.0,11.0,0.0,1.0,20.0,56.0,1137.0,0,0,1,0,0,0,0,1,0,0
66825.0,0.0,0.0,243.0,101.0,405.0,29.0,40.0,40.0,46.0,1126.0,0,0,0,0,1,0,0,1,0,0
57100.0,0.0,0.0,181.0,21.0,69.0,39.0,3.0,96.0,43.0,1093.0,0,1,0,0,0,0,0,1,0,0
58917.0,1.0,2.0,151.0,7.0,89.0,0.0,7.0,28.0,31.0,1028.0,1,0,0,0,0,0,0,0,0,1
85072.0,0.0,0.0,494.0,92.0,391.0,194.0,11.0,241.0,51.0,1282.0,0,0,1,0,0,0,0,0,0,1
86429.0,0.0,0.0,464.0,28.0,873.0,29.0,18.0,37.0,25.0,1151.0,0,1,0,0,0,0,0,1,0,0
45684.0,1.0,0.0,5.0,1.0,5.0,10.0,0.0,7.0,54.0,1437.0,0,0,0,0,1,0,0,0,0,1
47889.0,1.0,0.0,29.0,0.0,29.0,0.0,5.0,4.0,45.0,1267.0,1,0,0,0,0,0,0,0,1,0
45921.0,0.0,0.0,102.0,9.0,49.0,24.0,3.0,12.0,23.0,1490.0,0,0,1,0,0,0,0,1,0,0
78420.0,0.0,0.0,604.0,28.0,674.0,91.0,28.0,28.0,63.0,1331.0,1,0,0,0,0,0,0,1,0,0
75114.0,0.0,0.0,571.0,12.0,523.0,63.0,60.0,24.0,57.0,1102.0,0,1,0,0,0,0,0,0,1,0
52278.0,0.0,1.0,953.0,0.0,71.0,0.0,0.0,174.0,35.0,1243.0,1,0,0,0,0,0,0,0,0,1
35641.0,1.0,0.0,63.0,3.0,67.0,8.0,9.0,28.0,63.0,1141.0,0,0,1,0,0,0,0,0,1,0
95529.0,0.0,0.0,770.0,29.0,890.0,250.0,27.0,24.0,63.0,1324.0,0,0,1,0,0,0,0,0,0,1
62820.0,0.0,0.0,398.0,61.0,265.0,138.0,61.0,53.0,62.0,994.0,0,1,0,0,0,0,0,0,0,1
73113.0,0.0,0.0,741.0,19.0,154.0,50.0,9.0,28.0,24.0,1355.0,0,0,1,0,0,0,0,1,0,0
84169.0,0.0,0.0,1478.0,19.0,403.0,0.0,19.0,0.0,48.0,1438.0,0,0,1,0,0,0,0,0,1,0
42607.0,0.0,1.0,156.0,29.0,56.0,30.0,32.0,47.0,69.0,973.0,1,0,0,0,0,0,0,0,0,1
74637.0,0.0,0.0,960.0,64.0,464.0,146.0,0.0,16.0,31.0,959.0,0,1,0,0,0,0,0,1,0,0
46015.0,1.0,1.0,38.0,0.0,2.0,0.0,0.0,6.0,38.0,1584.0,0,1,0,0,0,0,0,0,1,0
72354.0,0.0,0.0,315.0,26.0,473.0,220.0,12.0,182.0,39.0,1056.0,1,0,0,0,0,0,0,1,0,0
39858.0,1.0,0.0,15.0,20.0,25.0,2.0,7.0,26.0,35.0,1098.0,0,0,1,0,0,0,0,0,1,0
34469.0,1.0,1.0,19.0,6.0,20.0,0.0,5.0,12.0,24.0,973.0,0,0,1,0,0,0,0,1,0,0
83033.0,1.0,0.0,812.0,99.0,431.0,237.0,149.0,33.0,41.0,1141.0,1,0,0,0,0,0,0,0,0,1
24401.0,0.0,0.0,73.0,28.0,217.0,10.0,24.0,115.0,43.0,999.0,0,1,0,0,0,0,0,0,0,1
77583.0,0.0,0.0,372.0,23.0,384.0,250.0,12.0,108.0,28.0,1056.0,0,0,1,0,0,0,0,1,0,0
74116.0,0.0,0.0,871.0,111.0,704.0,145.0,55.0,166.0,66.0,1603.0,0,0,1,0,0,0,0,0,0,1
74293.0,0.0,0.0,375.0,152.0,335.0,93.0,91.0,81.0,28.0,1471.0,1,0,0,0,0,0,1,0,0,0
68397.0,0.0,1.0,760.0,80.0,466.0,17.0,13.0,80.0,65.0,955.0,0,0,1,0,0,0,0,1,0,0
79632.0,0.0,0.0,471.0,0.0,510.0,99.0,21.0,12.0,46.0,952.0,0,1,0,0,0,0,0,0,0,1
46107.0,1.0,0.0,31.0,9.0,27.0,16.0,9.0,33.0,46.0,1165.0,0,1,0,0,0,0,0,1,0,0
64950.0,0.0,1.0,819.0,0.0,72.0,12.0,0.0,63.0,47.0,1320.0,1,0,0,0,0,0,0,0,0,1
25443.0,1.0,0.0,1.0,4.0,3.0,8.0,9.0,7.0,46.0,1267.0,0,0,1,0,0,0,0,1,0,0
75127.0,0.0,0.0,203.0,35.0,305.0,46.0,17.0,227.0,42.0,1241.0,0,0,0,1,0,0,0,0,0,1
32892.0,1.0,0.0,26.0,0.0,15.0,2.0,1.0,2.0,65.0,1301.0,0,0,1,0,0,0,0,0,1,0
71796.0,0.0,0.0,354.0,21.0,311.0,167.0,75.0,32.0,55.0,1261.0,0,1,0,0,0,0,0,0,0,1
67536.0,0.0,1.0,1253.0,0.0,447.0,23.0,71.0,35.0,34.0,1314.0,0,0,0,1,0,0,0,1,0,0
55239.0,0.0,1.0,371.0,17.0,238.0,23.0,24.0,106.0,64.0,1399.0,0,1,0,0,0,0,0,1,0,0
60554.0,1.0,0.0,588.0,7.0,76.0,110.0,15.0,15.0,31.0,1471.0,0,0,1,0,0,0,1,0,0,0
64831.0,1.0,1.0,480.0,86.0,249.0,75.0,86.0,144.0,30.0,1553.0,1,0,0,0,0,0,0,0,0,1
56067.0,0.0,1.0,517.0,12.0,54.0,16.0,6.0,120.0,35.0,1050.0,1,0,0,0,0,0,0,0,1,0
82025.0,0.0,0.0,267.0,98.0,606.0,48.0,70.0,98.0,38.0,1189.0,0,0,0,1,0,0,0,1,0,0
94384.0,0.0,0.0,1111.0,24.0,790.0,160.0,45.0,172.0,40.0,1122.0,0,1,0,0,0,0,0,1,0,0
14906.0,0.0,0.0,7.0,7.0,14.0,7.0,16.0,15.0,42.0,1553.0,0,0,0,1,0,0,0,0,1,0
51563.0,0.0,0.0,1166.0,0.0,48.0,0.0,0.0,36.0,38.0,967.0,0,1,0,0,0,0,0,0,0,1
57937.0,0.0,1.0,261.0,42.0,144.0,55.0,48.0,133.0,41.0,969.0,0,1,0,0,0,0,0,0,0,1
68274.0,1.0,1.0,135.0,25.0,51.0,23.0,25.0,46.0,44.0,1433.0,0,0,0,1,0,0,0,0,1,0
39771.0,1.0,0.0,6.0,2.0,18.0,2.0,8.0,14.0,46.0,1331.0,0,0,1,0,0,0,0,0,0,1
67893.0,0.0,1.0,711.0,28.0,142.0,49.0,18.0,47.0,41.0,966.0,0,1,0,0,0,0,0,0,1,0
27922.0,1.0,0.0,11.0,0.0,13.0,2.0,4.0,11.0,41.0,1421.0,1,0,0,0,0,0,0,0,0,1
52190.0,1.0,1.0,42.0,0.0,17.0,0.0,0.0,18.0,52.0,1492.0,1,0,0,0,0,0,0,1,0,0
44051.0,1.0,1.0,79.0,7.0,58.0,6.0,3.0,18.0,65.0,1598.0,0,0,1,0,0,0,0,1,0,0
42767.0,2.0,0.0,20.0,6.0,43.0,19.0,5.0,38.0,44.0,970.0,1,0,0,0,0,0,0,1,0,0
46106.0,1.0,1.0,30.0,0.0,8.0,2.0,0.0,14.0,60.0,1345.0,0,0,0,1,0,0,0,0,0,1
16927.0,1.0,1.0,20.0,2.0,23.0,3.0,1.0,4.0,50.0,1563.0,0,0,0,1,0,0,0,1,0,0
59754.0,0.0,1.0,115.0,27.0,44.0,4.0,146.0,139.0,55.0,970.0,0,0,1,0,0,0,0,0,0,1
53700.0,0.0,1.0,263.0,5.0,233.0,69.0,41.0,83.0,48.0,1463.0,0,1,0,0,0,0,0,0,1,0
59041.0,1.0,1.0,69.0,2.0,15.0,2.0,2.0,6.0,42.0,1175.0,1,0,0,0,0,0,0,0,0,1
54237.0,0.0,1.0,267.0,3.0,30.0,4.0,0.0,57.0,37.0,921.0,1,0,0,0,0,0,0,1,0,0
70647.0,0.0,1.0,561.0,85.0,171.0,25.0,123.0,114.0,58.0,1207.0,0,1,0,0,0,0,0,1,0,0
52597.0,0.0,1.0,492.0,0.0,37.0,7.0,0.0,42.0,44.0,1231.0,1,0,0,0,0,0,0,1,0,0
41021.0,1.0,0.0,14.0,7.0,9.0,6.0,16.0,12.0,44.0,1542.0,1,0,0,0,0,0,0,1,0,0
40233.0,0.0,1.0,80.0,4.0,46.0,0.0,17.0,2.0,43.0,1359.0,1,0,0,0,0,0,0,0,0,1
50183.0,1.0,1.0,97.0,12.0,84.0,13.0,10.0,15.0,37.0,1541.0,0,1,0,0,0,0,0,1,0,0
54753.0,0.0,1.0,197.0,107.0,227.0,7.0,59.0,131.0,29.0,1064.0,1,0,0,0,0,0,0,1,0,0
92955.0,0.0,0.0,693.0,21.0,925.0,31.0,24.0,84.0,49.0,1445.0,0,1,0,0,0,0,0,0,0,1
33471.0,1.0,0.0,43.0,2.0,27.0,0.0,9.0,12.0,29.0,1511.0,1,0,0,0,0,0,0,0,1,0
34596.0,1.0,0.0,14.0,0.0,2.0,0.0,0.0,7.0,58.0,1141.0,0,0,0,1,0,0,0,0,1,0
44010.0,1.0,0.0,186.0,36.0,234.0,86.0,72.0,48.0,46.0,1540.0,0,1,0,0,0,0,0,0,1,0
84219.0,0.0,0.0,434.0,137.0,400.0,45.0,137.0,45.0,55.0,1063.0,1,0,0,0,0,0,0,1,0,0
40706.0,2.0,1.0,59.0,0.0,11.0,4.0,2.0,5.0,58.0,1614.0,0,1,0,0,0,0,0,0,1,0
15716.0,1.0,0.0,16.0,5.0,30.0,8.0,7.0,26.0,52.0,1178.0,1,0,0,0,0,0,0,0,1,0
59052.0,0.0,1.0,230.0,35.0,75.0,63.0,57.0,31.0,65.0,1094.0,1,0,0,0,0,0,0,1,0,0
80573.0,0.0,0.0,829.0,138.0,430.0,60.0,92.0,15.0,63.0,1207.0,0,1,0,0,0,0,0,1,0,0
83715.0,0.0,0.0,318.0,8.0,407.0,150.0,35.0,8.0,57.0,1269.0,0,0,0,0,1,0,0,0,1,0
82576.0,0.0,0.0,1206.0,55.0,445.0,168.0,18.0,18.0,52.0,924.0,0,0,0,1,0,0,0,1,0,0
56962.0,2.0,1.0,292.0,3.0,77.0,10.0,3.0,26.0,38.0,1243.0,0,0,0,1,0,0,0,0,1,0
35704.0,1.0,1.0,30.0,9.0,12.0,2.0,11.0,30.0,39.0,1175.0,0,0,0,1,0,0,0,1,0,0
53103.0,0.0,1.0,729.0,17.0,133.0,11.0,0.0,195.0,67.0,1235.0,1,0,0,0,0,0,0,1,0,0
46779.0,1.0,1.0,12.0,1.0,3.0,0.0,0.0,7.0,43.0,1229.0,1,0,0,0,0,0,0,0,0,1
4861.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,39.0,1133.0,1,0,0,0,0,0,0,0,0,1
33462.0,1.0,0.0,22.0,3.0,18.0,0.0,0.0,11.0,48.0,1164.0,1,0,0,0,0,0,0,1,0,0
63693.0,0.0,1.0,587.0,43.0,337.0,42.0,87.0,54.0,41.0,1330.0,0,0,1,0,0,0,0,0,1,0
80763.0,0.0,0.0,674.0,168.0,108.0,192.0,42.0,231.0,61.0,917.0,0,0,0,0,1,0,0,0,0,1
65352.0,0.0,1.0,284.0,3.0,84.0,4.0,7.0,23.0,63.0,1017.0,0,0,0,1,0,0,0,1,0,0
82170.0,0.0,0.0,1023.0,93.0,651.0,49.0,55.0,37.0,45.0,1494.0,1,0,0,0,0,0,0,0,1,0
75759.0,0.0,0.0,1394.0,22.0,708.0,89.0,91.0,182.0,36.0,1584.0,0,1,0,0,0,0,0,0,1,0
79689.0,0.0,0.0,311.0,26.0,640.0,180.0,37.0,121.0,28.0,1048.0,0,0,1,0,0,0,0,1,0,0
35340.0,1.0,1.0,27.0,0.0,12.0,0.0,1.0,5.0,63.0,924.0,0,0,0,1,0,0,0,1,0,0
85683.0,0.0,0.0,1296.0,17.0,311.0,45.0,69.0,51.0,22.0,1012.0,0,0,1,0,0,0,0,1,0,0
24884.0,1.0,0.0,3.0,6.0,7.0,0.0,0.0,3.0,39.0,1149.0,0,1,0,0,0,0,0,1,0,0
42021.0,1.0,0.0,393.0,5.0,136.0,7.0,5.0,27.0,60.0,1041.0,0,1,0,0,0,0,0,1,0,0
64449.0,1.0,0.0,218.0,63.0,282.0,137.0,35.0,70.0,44.0,1237.0,1,0,0,0,0,0,0,1,0,0
64587.0,1.0,1.0,66.0,0.0,16.0,0.0,6.0,20.0,61.0,1155.0,0,0,0,1,0,0,0,1,0,0
34824.0,0.0,0.0,4.0,2.0,11.0,2.0,0.0,4.0,61.0,1574.0,0,0,0,0,1,0,0,0,0,1
75437.0,0.0,0.0,795.0,0.0,545.0,95.0,58.0,0.0,30.0,1180.0,0,0,1,0,0,0,0,0,0,1
26091.0,1.0,1.0,15.0,10.0,19.0,8.0,17.0,20.0,36.0,1376.0,1,0,0,0,0,0,0,0,1,0
52845.0,1.0,0.0,384.0,25.0,292.0,130.0,41.0,64.0,30.0,1418.0,0,1,0,0,0,0,0,1,0,0
46086.0,0.0,1.0,244.0,8.0,32.0,7.0,2.0,50.0,63.0,1325.0,1,0,0,0,0,0,0,0,0,1
78028.0,0.0,1.0,158.0,19.0,288.0,25.0,0.0,38.0,63.0,1429.0,0,0,1,0,0,0,0,1,0,0
95169.0,0.0,0.0,1285.0,21.0,449.0,106.0,20.0,20.0,64.0,1518.0,1,0,0,0,0,0,0,0,1,0
56337.0,1.0,1.0,349.0,16.0,144.0,28.0,5.0,182.0,65.0,1330.0,0,1,0,0,0,0,0,1,0,0
22434.0,1.0,0.0,4.0,12.0,11.0,3.0,13.0,15.0,49.0,1071.0,1,0,0,0,0,0,0,1,0,0
36930.0,0.0,1.0,223.0,2.0,31.0,0.0,2.0,39.0,54.0,1332.0,0,0,1,0,0,0,0,0,0,1
36130.0,0.0,1.0,157.0,43.0,127.0,68.0,56.0,37.0,38.0,1590.0,0,1,0,0,0,0,0,1,0,0
65569.0,0.0,1.0,397.0,46.0,288.0,20.0,38.0,70.0,41.0,1086.0,0,1,0,0,0,0,0,0,0,1
83844.0,0.0,0.0,901.0,31.0,345.0,75.0,31.0,191.0,39.0,1396.0,0,0,1,0,0,0,0,1,0,0
19514.0,1.0,1.0,14.0,3.0,21.0,2.0,1.0,28.0,49.0,1574.0,0,1,0,0,0,0,0,0,1,0
36736.0,1.0,1.0,10.0,0.0,3.0,0.0,0.0,4.0,46.0,989.0,1,0,0,0,0,0,0,0,1,0
77568.0,0.0,1.0,1230.0,0.0,396.0,232.0,178.0,158.0,66.0,988.0,1,0,0,0,0,0,0,0,1,0
49187.0,0.0,1.0,81.0,1.0,31.0,2.0,1.0,0.0,52.0,1000.0,1,0,0,0,0,0,0,0,1,0
30168.0,1.0,0.0,154.0,20.0,66.0,0.0,12.0,27.0,48.0,1314.0,0,1,0,0,0,0,0,1,0,0
34053.0,0.0,1.0,63.0,0.0,21.0,7.0,0.0,12.0,44.0,1459.0,1,0,0,0,0,0,0,1,0,0
38196.0,1.0,1.0,30.0,0.0,11.0,0.0,0.0,3.0,41.0,1411.0,0,0,1,0,0,0,0,1,0,0
59412.0,0.0,0.0,90.0,67.0,165.0,30.0,43.0,11.0,44.0,927.0,1,0,0,0,0,0,0,1,0,0
70924.0,0.0,0.0,635.0,114.0,254.0,132.0,152.0,76.0,43.0,1274.0,0,1,0,0,0,0,0,0,0,1
54165.0,0.0,0.0,127.0,4.0,73.0,15.0,6.0,11.0,64.0,1399.0,0,1,0,0,0,0,0,0,0,1
32300.0,1.0,0.0,13.0,3.0,6.0,6.0,5.0,6.0,51.0,922.0,0,1,0,0,0,0,0,0,1,0
20180.0,0.0,0.0,18.0,42.0,24.0,15.0,20.0,18.0,39.0,1520.0,1,0,0,0,0,0,0,1,0,0
34961.0,1.0,0.0,45.0,2.0,26.0,4.0,1.0,1.0,50.0,1364.0,1,0,0,0,0,0,0,0,0,1
28440.0,1.0,0.0,38.0,1.0,24.0,0.0,0.0,0.0,39.0,1229.0,0,0,1,0,0,0,0,1,0,0
64504.0,1.0,2.0,986.0,36.0,168.0,16.0,0.0,108.0,30.0,1433.0,0,0,1,0,0,0,1,0,0,0
33564.0,0.0,1.0,61.0,0.0,3.0,0.0,0.0,7.0,59.0,1249.0,0,0,0,1,0,0,0,0,0,1
17345.0,1.0,0.0,4.0,9.0,16.0,17.0,0.0,12.0,53.0,1519.0,0,1,0,0,0,0,0,0,1,0
56320.0,0.0,1.0,201.0,53.0,172.0,116.0,77.0,83.0,46.0,1282.0,0,1,0,0,0,0,0,1,0,0
28647.0,1.0,0.0,19.0,8.0,29.0,0.0,12.0,26.0,46.0,1445.0,0,0,1,0,0,0,0,1,0,0
15038.0,1.0,0.0,4.0,8.0,11.0,19.0,12.0,26.0,48.0,921.0,0,1,0,0,0,0,0,1,0,0
32173.0,0.0,1.0,18.0,0.0,2.0,0.0,0.0,2.0,40.0,1440.0,1,0,0,0,0,0,0,0,1,0
68316.0,0.0,1.0,806.0,80.0,161.0,120.0,11.0,33.0,44.0,965.0,1,0,0,0,0,0,0,1,0,0
74538.0,0.0,0.0,380.0,98.0,733.0,110.0,112.0,28.0,37.0,1586.0,0,0,1,0,0,0,0,1,0,0
91700.0,0.0,0.0,576.0,172.0,961.0,125.0,115.0,19.0,59.0,1040.0,0,1,0,0,0,0,0,0,0,1
68695.0,0.0,0.0,458.0,81.0,356.0,106.0,50.0,40.0,45.0,1201.0,0,0,1,0,0,0,0,0,1,0
31056.0,1.0,0.0,5.0,10.0,13.0,3.0,8.0,16.0,46.0,1008.0,1,0,0,0,0,0,0,0,0,1
79593.0,0.0,0.0,350.0,60.0,568.0,110.0,133.0,145.0,64.0,1313.0,1,0,0,0,0,0,0,1,0,0
28071.0,0.0,0.0,39.0,33.0,130.0,41.0,26.0,44.0,58.0,984.0,1,0,0,0,0,0,0,1,0,0
37334.0,1.0,1.0,26.0,1.0,16.0,2.0,2.0,15.0,63.0,1520.0,1,0,0,0,0,0,0,1,0,0
46423.0,1.0,1.0,68.0,0.0,16.0,0.0,0.0,8.0,26.0,1566.0,0,0,1,0,0,0,0,1,0,0
37126.0,1.0,0.0,45.0,3.0,9.0,4.0,4.0,7.0,55.0,954.0,0,1,0,0,0,0,0,1,0,0
47703.0,0.0,1.0,359.0,0.0,134.0,13.0,26.0,123.0,31.0,1251.0,0,1,0,0,0,0,0,1,0,0
61180.0,0.0,1.0,403.0,24.0,29.0,6.0,24.0,218.0,52.0,1541.0,0,0,1,0,0,0,0,0,1,0
38998.0,1.0,1.0,34.0,1.0,14.0,0.0,0.0,5.0,51.0,1194.0,1,0,0,0,0,0,0,0,1,0
8028.0,0.0,0.0,73.0,18.0,66.0,7.0,12.0,2.0,57.0,1176.0,1,0,0,0,0,0,0,0,0,1
76081.0,0.0,0.0,292.0,30.0,415.0,63.0,33.0,200.0,33.0,1510.0,0,1,0,0,0,0,0,1,0,0
34728.0,1.0,0.0,14.0,0.0,16.0,0.0,0.0,6.0,51.0,1276.0,1,0,0,0,0,0,0,1,0,0
33168.0,0.0,1.0,80.0,1.0,37.0,0.0,1.0,3.0,52.0,1000.0,1,0,0,0,0,0,0,0,1,0
33585.0,0.0,1.0,30.0,11.0,33.0,13.0,6.0,29.0,51.0,941.0,0,1,0,0,0,0,0,0,0,1
77037.0,0.0,1.0,463.0,96.0,333.0,168.0,53.0,10.0,68.0,1415.0,1,0,0,0,0,0,0,0,0,1
35196.0,1.0,0.0,75.0,12.0,141.0,43.0,39.0,187.0,47.0,1417.0,0,0,0,1,0,0,0,0,1,0
44529.0,0.0,1.0,538.0,13.0,91.0,17.0,6.0,26.0,34.0,1367.0,1,0,0,0,0,0,0,0,1,0
70924.0,0.0,0.0,635.0,114.0,254.0,132.0,152.0,76.0,32.0,1549.0,0,0,1,0,0,0,0,1,0,0
28764.0,1.0,1.0,8.0,0.0,3.0,0.0,0.0,1.0,43.0,1586.0,1,0,0,0,0,0,0,1,0,0
69098.0,0.0,0.0,1315.0,22.0,780.0,145.0,0.0,178.0,66.0,1241.0,1,0,0,0,0,0,0,0,0,1
25959.0,1.0,1.0,4.0,2.0,12.0,7.0,5.0,26.0,65.0,1496.0,0,0,1,0,0,0,0,1,0,0
27100.0,1.0,0.0,12.0,0.0,13.0,2.0,0.0,10.0,30.0,1372.0,0,1,0,0,0,0,0,1,0,0
70596.0,0.0,0.0,347.0,44.0,534.0,17.0,0.0,26.0,68.0,1553.0,1,0,0,0,0,0,0,0,1,0
42557.0,0.0,1.0,192.0,5.0,53.0,0.0,5.0,15.0,59.0,1256.0,0,1,0,0,0,0,0,1,0,0
53312.0,0.0,0.0,241.0,0.0,12.0,0.0,0.0,25.0,30.0,1452.0,0,0,1,0,0,0,0,0,0,1
72228.0,0.0,0.0,631.0,28.0,491.0,30.0,14.0,56.0,44.0,958.0,0,0,0,1,0,0,0,0,0,1
67605.0,0.0,0.0,336.0,28.0,282.0,184.0,54.0,54.0,53.0,996.0,1,0,0,0,0,0,0,0,0,1
62845.0,1.0,1.0,1099.0,0.0,45.0,0.0,0.0,34.0,56.0,1572.0,1,0,0,0,0,0,0,1,0,0
65196.0,0.0,2.0,743.0,19.0,181.0,12.0,0.0,200.0,25.0,976.0,0,0,1,0,0,0,0,1,0,0
42000.0,0.0,0.0,124.0,83.0,267.0,85.0,59.0,35.0,52.0,1612.0,0,0,0,1,0,0,0,0,1,0
